feature,label
"[-246.36755     151.53934     -36.061592     30.045357      8.528112
   13.530183     -0.7011932    11.030756     -6.3582735    12.966811
    2.518257      5.36623      -3.8675942    -1.0691018    -4.269715
   -0.9509741    -6.354376     -0.4718935    -0.82910013   -2.8546402
   -1.3799369    -4.515695     -1.219596     -0.6491021    -4.343329
   -4.3737392    -4.44047      -3.9455094    -2.5225308    -5.6156416
   -7.1459236    -3.5719883     0.571799      3.796301      6.273751
    4.214819      4.3031936    -0.28955492   -1.1714507    -1.5293083 ]",street_music
"[-152.58527      78.9678       21.64387      32.792892     -9.382112
   29.672995    -16.675709     18.116678    -18.108606     11.333519
  -23.012306      4.955823    -15.759632      2.6585658    -9.065044
    4.896587     -6.4043465     0.6602781   -15.0178175    11.415102
  -13.092373      5.6999555   -15.123463      3.1952448    -8.589954
   -1.9798543    -5.144884     -3.526782      0.8203946    -4.9569182
   -4.4679384    -2.1179032    -1.4710718     0.7108721    -3.4426973
    2.1653628    -2.2132063    -2.6558332    -1.3228183     0.88584167]",drilling
"[-159.53296     102.03993      -5.2386823    48.47298     -31.517712
    5.052072     12.394129     11.997856    -31.863323     27.029663
  -21.781937     -1.5012428     4.845691      7.8029866   -11.373153
   19.310284     -0.8803257    12.643182      3.0760398    12.616126
    3.343757      0.5448795    -2.23874       6.034921    -11.180019
   -5.901416     -3.7073655    -5.972138     -4.4968157    -4.5437975
   -5.9027224     4.0514817     3.9915934    -3.7345867    -1.513523
    9.8828        1.2450306    -0.16216135    0.5763834    11.57031   ]",car_horn
"[-335.80316     74.66987      5.143069     3.6344924  -14.250412
    2.8358018    7.5587654   11.33785      3.186363     7.943844
    3.8677297    5.3722224    2.131909     6.540172     4.5290823
    5.47292      4.229209     6.0293036    3.3424187    3.1575305
    1.7114089    2.5592701    2.3060803    1.554384     1.1555045
    1.8282498    1.457139     2.041534     1.6319988    2.7675767
    2.3297207    2.7208824    3.7422414    3.9430256    3.929716
    3.8621411    2.9088566    2.7145634    2.2561505    2.6906862]",gun_shot
"[-1.3571634e+02  1.5343816e+02 -5.1426102e+01 -4.7152296e-01
 -1.8334072e+01  1.2599942e+01  7.4251676e+00  1.5187002e+01
 -2.0693204e+00  1.2531403e+01  2.7833312e+00  4.5176792e+00
 -5.6216550e+00  4.8283296e+00  8.4246817e+00  4.8065505e+00
 -2.4282165e+00  5.2114272e+00  1.2747570e+00 -5.8400536e-01
  2.1336281e+00  2.5604882e+00  2.4750044e+00 -2.9969478e-01
 -7.9348612e-01 -8.5657415e+00 -8.1488962e+00 -3.2642579e+00
  4.0814962e+00  2.7800958e+00  4.6735792e+00  5.8986301e+00
  1.9568164e+00 -4.6033039e+00 -3.1704035e+00 -4.1060972e+00
 -2.6920040e+00 -4.7971904e-01 -2.9076196e-02 -1.5472420e+00]",engine_idling
"[ -41.67068      96.28833    -101.28139       8.310349    -28.099209
    3.0969648   -27.076744      3.7937512   -27.427788     -0.5556802
  -30.0723       -3.477806    -21.516165     -2.8208108   -18.707415
   11.0356455   -10.751142      9.456675     -6.5304766     4.545094
    2.3673499     4.452001     -5.1823835     7.410383     -6.345799
    7.3805375    -4.448981      8.868178     -4.2805943     3.494801
    0.73457444    4.1565013    -1.1805488     3.2584949    -1.2725691
    1.8758302     0.6610663    -3.6673927     1.391519     -1.3931843 ]",drilling
"[-5.1030130e+02  1.5079904e+02 -3.6289486e+01 -1.8773891e+01
 -3.2115562e+01 -1.1541041e+01  3.8322418e+00  2.3667105e+01
  4.8909092e+00 -4.9369016e+00 -1.2853487e+01 -3.0337143e+00
 -5.1024232e+00 -3.6087227e+00 -6.6565261e+00 -2.6711092e+00
 -1.4293371e+00 -9.2752236e-01  2.2707672e+00  7.5210345e-01
 -3.1643853e+00 -6.0634441e+00 -2.2261508e+00 -5.8033257e+00
 -6.1925583e+00 -9.2012711e+00 -6.4389930e+00 -3.0452151e+00
 -2.3107249e-01 -2.4206374e+00 -3.5978651e+00 -4.9532142e+00
 -7.9109925e-01  1.0034730e+00 -2.4840938e-01  2.5287116e-01
 -2.0247929e+00 -2.6017914e+00  1.1432117e+00  2.1738305e+00]",siren
"[-35.51839     12.625644   -13.326745    23.006073    -9.999926
  10.127082   -10.11112      8.2365      -7.3574114    6.5426507
 -11.303113     4.3703647  -14.66404     -0.6002695  -22.817015
   4.3601475  -14.562968     8.893846   -11.477677     1.8341988
 -10.949318    -0.41560638 -15.267489    -1.9862903   -5.470493
   2.1709597  -12.935973    -0.0578184   -8.131451     0.88411963
 -12.294007     1.1558427   -2.8964772    1.2615466   -0.7277474
   3.5584269   -1.5852107   -0.3307301   -5.611513    -0.48531893]",drilling
"[-257.37866     108.26821     -24.695353     34.328705     -4.8622336
   14.56262     -16.026897     11.135635    -13.23105      17.931164
  -11.024743     22.853594      0.73527735   10.935315     -5.4687004
    9.030213     -6.8927193    11.668185     -5.445496      5.9439425
   -5.047049      3.127962     -7.660325      3.6596363    -1.2813005
    0.57969505   -4.806537      1.527613     -1.8001486     2.010214
    1.2425566     1.3532246    -4.509082     -1.4976466    -5.7460656
   -2.319025     -4.9660974     0.8164255    -1.2067779    -0.65276563]",drilling
"[-5.0152032e+02  1.5016122e+02 -1.0364349e+01 -2.3239689e+00
 -1.7641853e+01  2.0921803e+01 -8.5215673e+00  1.0868841e+01
 -1.3885175e+01  1.2621238e+01 -8.7163944e+00  7.6507492e+00
 -1.2959914e+01  4.5446606e+00 -1.0742791e+01  3.2542112e+00
 -1.1475164e+01  6.9211471e-01 -1.1033314e+01 -4.5089537e-01
 -9.9055614e+00 -9.4677083e-02 -6.4052410e+00  1.3150911e+00
 -5.5866861e+00 -4.9202672e-01 -5.0084143e+00 -3.0114500e-02
 -5.0965309e+00 -1.3208116e+00 -4.9127808e+00 -7.9603159e-01
 -4.3219733e+00 -3.1836693e+00 -6.1320009e+00 -2.4274094e+00
 -3.9148712e+00 -2.7414110e+00 -4.1366158e+00 -1.6223581e+00]",dog_bark
"[-3.1709375e+02  9.3935555e+01 -5.8603577e+01  3.0951040e+00
 -1.5146123e+01  2.2133146e+01  9.1662979e+00  9.7000790e+00
 -1.7395962e+01  1.7227741e+01  1.8720436e+01  1.9226497e-01
 -1.6030119e+01  2.6895647e+00  9.1373072e+00  3.8292398e+00
  4.1324158e+00 -4.2184644e+00  1.4269793e+00  8.5265942e+00
  1.6726152e+00 -4.4782028e+00 -4.7755537e+00 -4.8962346e-01
  3.4480608e+00 -2.3665881e+00  2.6466360e+00 -1.9057205e+00
  1.8087864e+00  2.5411172e+00 -6.2866979e+00 -3.4399812e+00
 -2.7647991e+00  7.4403381e-01  9.4960904e-01  7.6549816e-01
  2.7988961e+00  1.2916092e+00 -1.8127941e+00 -1.5433794e+00]",siren
"[-32.043327    59.307163   -16.608791    39.294163    -5.3023896
  39.58502    -20.08207     24.075996   -23.242676    12.417883
 -25.647503     8.8437195  -17.351318     7.2803774  -10.299425
  11.787451    -6.2595396   -1.6120174  -11.1797695    3.9341526
  -0.43280426   9.375468     3.8252015    7.988483    -1.4475391
   2.5061426   -2.5017385    8.062341    -0.7374201   -1.9125683
  -7.170399    -1.7740034   -2.851852    -0.22396797  -4.4365363
   0.9584978   -2.5155644    0.8970268   -4.825939    -1.2535322 ]",jackhammer
"[-190.27583     136.74721     -52.442863     30.24224       5.4059167
    2.2199512     6.7441053    23.89373     -19.012394     16.705656
   -3.9419658    -4.072186     -6.875546     10.427004      0.45340195
    8.6813        4.495552      9.472491      2.0346239     4.67794
   -7.7011547    -9.634772     -8.162832      5.7015185     5.5018516
   -5.876572     -8.015932     12.370597     14.724971     -4.123238
  -24.079756    -12.695232     12.937203     13.916171      4.382314
    4.5021367     1.2314838   -15.287956    -15.0365095    10.605758  ]",car_horn
"[-3.0925217e+02  1.5983784e+02 -2.4416616e+01  3.4173866e+01
  3.4189506e+00  1.9616056e+01  2.8211207e+00  1.6591305e+01
 -1.2400522e+01  1.3822859e+01 -3.3363326e+00  9.8665380e+00
 -1.1214626e+01  6.2389169e+00 -1.1638353e+01  6.8276186e+00
  1.0786716e-01  9.7916049e-01 -9.1439037e+00  4.0229526e+00
 -2.2292123e+00  2.8598199e+00 -1.5444759e+00 -1.3135494e+00
 -9.3527708e+00 -1.7720767e+00 -1.4047408e+00 -3.8914471e+00
 -1.0375883e+01 -5.0525250e+00 -2.4332752e+00 -1.4351550e+00
 -3.3747678e+00 -2.8495622e+00 -4.1807222e+00 -2.9467309e+00
  2.1920819e+00  2.1739016e+00 -2.1820374e+00 -7.0597380e-01]",air_conditioner
"[-1.57034348e+02  1.20029549e+02 -1.26482935e+01  3.95799661e+00
 -1.71714344e+01  2.18470879e+01 -8.72589111e+00  5.80407715e+00
 -9.41888428e+00  2.12283754e+00 -2.57788086e+01  9.84309196e+00
 -4.80237675e+00 -7.40375936e-01 -2.57795010e+01  2.08301961e-01
 -1.06418009e+01 -1.26928583e-01 -1.66156902e+01 -7.40282774e+00
 -8.90380573e+00  7.96700180e-01 -5.48543072e+00  6.14922237e+00
  2.18656516e+00  5.65607119e+00  1.14274111e+01  1.23652494e+00
 -1.69150662e+00  6.17279673e+00  6.58560181e+00 -3.74111962e+00
 -4.45212173e+00 -3.50408769e+00  1.05183399e+00  8.19362104e-01
 -1.24679685e+00 -2.88992739e+00 -3.81358480e+00 -1.13378935e-01]",street_music
"[-2.6254349e+02  1.2673711e+02 -1.7246452e+01  4.3754177e+01
 -7.6848340e-01  1.5926529e+01  1.5430868e-01  1.0200333e+01
 -5.7452168e+00  1.3750912e+01 -9.9386454e+00  1.1420196e+01
 -7.2036409e+00  8.3718538e+00 -7.6443429e+00  7.2700210e+00
 -5.7039914e+00  3.7145307e+00 -4.0913296e+00  4.1172032e+00
 -6.1238613e+00  1.3220373e+00 -7.2547545e+00  9.3232208e-01
 -5.5371957e+00 -1.9390428e+00 -4.3243837e+00  4.0912345e-01
 -3.5468855e+00 -1.8736999e+00 -2.7916067e+00 -3.4876046e+00
 -3.8124545e+00 -1.6875780e-01 -3.7984979e+00 -8.4426343e-01
 -2.2827752e+00 -1.9064126e+00 -2.1564457e+00 -2.6088440e+00]",street_music
"[-4.9164127e+02  1.3995653e+02 -5.1104847e+01 -1.6414762e+01
 -3.3362907e+01 -1.0421989e+01  3.5267490e-01  2.1786222e+01
  8.1145325e+00 -5.3703513e+00 -1.5831485e+01 -3.2145429e+00
 -6.9028339e+00 -6.2134690e+00 -6.7464733e+00 -2.7347844e+00
 -3.9755762e+00 -1.5345410e+00  3.9043829e+00 -1.4354565e+00
 -4.6778731e+00 -6.5572114e+00 -4.5479093e+00 -5.5025139e+00
 -5.2113523e+00 -1.0017357e+01 -4.8575439e+00 -3.3357413e+00
  1.3875997e-01  1.6182600e+00 -2.4062281e+00 -4.2714281e+00
  7.4158007e-01  1.2000233e+00 -9.4978648e-01 -1.3953078e+00
 -1.9236953e+00 -3.5709314e+00 -2.7226913e+00  4.9950130e-02]",siren
"[-1.5478058e+02  1.0601535e+02 -8.6006981e+01 -3.9280386e+00
 -1.7557976e+01  1.5781435e+00 -8.7781782e+00 -4.1355300e+00
 -2.8124317e+01 -2.5220361e+00 -1.0909354e+01  1.1462702e-02
 -1.2211155e+01  3.9894526e+00 -1.3446427e+01  2.5055220e+00
 -2.1805131e+00  3.4313378e+00 -2.2663126e+00 -2.6963546e+00
 -5.0301442e+00 -3.1769116e+00  9.8959774e-01  3.9291537e+00
  2.0493689e+00  3.8762977e+00 -1.2310529e+00  4.0062318e+00
  4.9945431e+00  4.9068294e+00  1.9758265e+00 -2.8155069e+00
 -2.9116088e-01  2.1373386e+00 -2.5813553e+00  7.3630631e-01
  6.4981318e+00 -3.0524073e+00 -7.4228191e+00 -1.7104460e+00]",street_music
"[-121.07059     140.25517     -30.353073     27.772224    -21.47855
   26.10418     -13.101577     17.553995    -15.789822      8.983665
  -15.297417     10.283692     -9.122617     11.069164     -5.376815
    9.14642      -9.315167      5.862636     -5.660021      0.89094007
  -12.50512      -3.24831       0.5344768     4.0537586    -6.1436987
    6.545446     -2.8321702     0.8506396     2.0833619     5.6333876
    2.2829037     1.7344431    -6.071211      0.5548072    -2.5980363
    1.3091675     0.4874825     0.75145966    3.776798      2.2849326 ]",air_conditioner
"[-2.14012909e+02  1.20267235e+02 -2.55717640e+01 -8.13415527e+00
 -3.20888100e+01  7.29744291e+00 -8.71574974e+00  4.02563095e+00
 -1.49138355e+01  1.49144948e+00 -4.36572313e+00  3.05090022e+00
 -7.50848770e+00  4.72073984e+00  4.60958147e+00  1.60235176e+01
  4.56943893e+00  1.21725690e+00 -1.98410964e+00  3.60961390e+00
  1.07310987e+00  6.40248299e+00  1.31464350e+00  2.19205475e+00
  3.07698417e+00  6.15955174e-01  3.16414809e+00  7.81672299e-01
 -4.35626078e+00 -1.01184165e+00  1.45665812e+00  1.77090228e+00
  1.23818748e-01 -1.88623592e-01  3.75507236e-01 -1.37714374e+00
 -5.16034365e-01  3.24099362e-01 -1.07652020e+00 -5.45732558e-01]",dog_bark
"[-3.79303650e+02  1.85334625e+02 -2.51751118e+01  1.41171417e+01
  1.11328335e+01 -1.23355794e+00 -6.98086452e+00  5.78195333e-01
 -8.61125469e+00 -6.60935497e+00 -3.90152955e+00 -1.83494008e+00
 -6.04425907e+00 -1.46369648e+00 -1.66227388e+00 -2.91532516e-01
  3.93813086e+00  6.55560207e+00  5.74451971e+00  4.55273533e+00
  2.89124012e-01  1.16293478e+00  6.29585862e-01 -1.92551088e+00
 -1.88362813e+00 -1.36777270e+00 -1.90443230e+00 -8.52666974e-01
  1.15850389e+00 -1.40842259e+00  4.74300295e-01  1.84138155e+00
  2.66467333e-01 -1.29349113e+00 -4.48345780e-01 -6.41062319e-01
 -5.57062685e-01 -6.73705578e-01 -2.73020118e-01 -3.93918186e-01]",gun_shot
"[-426.93402      98.79438     -70.433       -17.42941      -0.82316685
  -23.879826    -27.24247     -14.562158    -18.149038     -1.3316313
    6.3097177     6.5570536    15.717473     12.915738     -6.971733
    1.2049689     3.5629756    -8.4094515    -7.768212      2.9657397
    8.976569     -2.6793504    -5.6731873    -4.655351      4.7014704
    0.82669675   -2.620003     -1.3712548    -1.2742653     9.068334
    7.4309907    -3.4243531    -6.273814     -1.2497851    -5.1716776
   -3.240318      2.6035857    -4.3071785    -3.4494865     3.4546268 ]",siren
"[-1.6613913e+02  2.1222450e+02 -4.6423744e+01  5.0962223e+01
  3.1257200e+00 -1.5257348e+01  3.8312538e+01  4.4993405e+00
  1.2072780e+01  7.4465542e+00 -5.2388487e+00  1.6929840e+01
 -2.1592152e+00  1.0685785e+00  9.8668489e+00 -7.8552189e+00
  5.6670294e+00  5.0258145e+00 -3.6364920e+00  5.5579996e+00
 -3.3611184e-01 -2.4561634e+00  1.1403953e+00  2.5603273e+00
  3.9596052e+00  6.2978685e-01  3.4386632e+00  1.0661430e+00
 -1.6626834e+00  3.0648584e+00 -1.0690656e+00 -2.9937061e-02
  3.0595226e+00 -1.3308632e+00  2.4801168e-01  7.2003794e-01
  1.2026161e+00  3.4498763e+00  1.9808531e+00  2.9178181e+00]",siren
"[-2.1180727e+02  1.5819029e+02 -3.9550934e+01  3.5818546e+01
 -1.0520864e+01  7.8676004e+00 -1.8770054e+01  1.0606330e+01
 -1.5071200e+01  6.4080310e+00 -1.5806946e+01  4.7121558e+00
 -3.1069393e+00  3.6865270e-01 -8.7740784e+00  2.4209361e-01
 -7.6103020e+00  4.9988180e-01 -3.0300188e+00  1.1140736e+00
 -4.3598251e+00  1.6085244e+00 -2.5384202e+00  1.1129793e+00
  3.6772432e+00  4.2334499e+00  1.0850057e-02  3.0741708e+00
  1.4226232e+00 -1.6675643e+00  2.9823687e+00  6.5282601e-01
 -3.6085677e+00 -4.2005434e+00  4.6947104e-01 -1.2123506e+00
  2.1649787e-01 -1.4454721e+00 -1.7956237e+00  4.1483700e-01]",street_music
"[-3.4924161e+02  5.1004667e+00 -6.9758713e+01  3.1348948e+01
 -1.5824594e-01  3.2556480e+01  1.5396847e+01  1.4025791e+01
 -1.6450700e+00  1.9090796e+01  5.2171359e+00  1.4986179e+01
  1.0686067e+00  1.3959828e+01  1.2658468e+00  1.5219715e+01
  2.6412871e+00  9.6105404e+00  7.1106343e+00  8.0901756e+00
  3.6208856e+00  9.0951910e+00  7.2658896e+00  8.0787859e+00
  7.1525235e+00  9.3623009e+00  7.1992698e+00  7.9049911e+00
  6.5185623e+00  8.1995955e+00  6.3767681e+00  5.5161610e+00
  3.7484312e+00  7.4886680e+00  3.2828138e+00  9.1980839e-01
  3.9402285e+00  3.3682842e+00  2.5298653e+00 -2.7667046e-02]",dog_bark
"[-448.89786     156.60439     -53.64473     -31.417156    -26.312675
  -22.51103      -1.2401017    10.018082     15.641283      2.8982053
   -7.330601     -6.624647     -5.803241     -9.551539    -11.400419
   -6.9868445    -4.638572     -2.4216766    -0.58492494   -0.949975
   -3.241328     -4.1713567    -1.6099374    -4.823849     -4.7385764
   -2.4896421    -5.3963532    -4.165132     -1.3587463    -3.335801
   -4.6739507    -3.1888914    -0.7282557     0.64650166   -1.0193155
   -1.5877417    -2.579117     -2.8342235    -1.6811417    -0.6874422 ]",siren
"[-396.39346     149.54927     -40.99498     -10.577997    -19.718222
  -24.459501     50.019234     36.45541     -18.123976    -20.930119
  -18.024149      5.6718445    25.441225     -1.1654998   -14.563217
   -4.981704      0.50031984   10.395557      4.344587    -11.435308
   -4.7368417     6.016518      4.3102646    -1.2810175    -5.326271
   -2.6666048    -1.106373     -3.0212426     1.1337305     1.0164121
   -5.9183884    -3.1101544     3.3590324     1.0860842    -1.6066374
   -0.77582896   -2.102856     -1.8987184     2.4507785     1.7740623 ]",siren
"[-216.45778     175.77249       0.244275     65.77827       6.4113927
   15.552072     -5.023528     -3.117015    -36.09668       0.39345515
   -0.462238     13.117015     -6.081834     13.43372      -1.7884698
    6.491321      4.4317083     7.815774     -5.83424      -5.697254
   -2.217483    -10.4677925    -6.4640365    -4.6280565     2.760513
   -1.3747259    -1.9905988    -1.3184155    -2.7684362    -8.472408
   -2.122188      8.155986     -2.0132382    -7.0495253     2.1517143
   -1.3518661    -1.4718441    -0.6517213    -0.7554961    -3.1320236 ]",engine_idling
"[-4.17348663e+02  1.89001282e+02 -2.13035984e+01  1.40082273e+01
 -5.67153692e+00  1.72347469e+01 -1.21753037e+00  1.16139202e+01
 -5.11852407e+00  1.53445644e+01 -4.21400547e+00  1.05630007e+01
 -1.51235521e+00  1.19558249e+01 -1.68087685e+00  6.75788593e+00
 -2.46263194e+00  6.36029911e+00  4.69875276e-01  6.28118420e+00
  1.09646834e-01  1.44064045e+00 -9.81907129e-01 -1.66795179e-01
 -6.59940004e-01  6.95680499e-01  6.82862520e-01 -3.50770950e+00
 -1.25477195e+00 -1.14796841e+00  1.30861259e+00 -1.90334463e+00
 -2.08574390e+00 -4.52533579e+00 -1.41801775e+00 -2.08514428e+00
 -3.29153240e-01 -1.74473584e+00 -1.50937486e+00 -3.56690860e+00]",children_playing
"[-2.3694861e+02  1.1776321e+02 -1.6065104e+01  4.3108574e+01
  4.5964923e+00  3.2433254e+01 -4.3676772e+00  2.0739429e+01
 -1.2728336e+00  1.3783294e+01 -3.6293740e+00  1.3410557e+01
 -6.6669068e+00  7.8127613e+00 -6.7314014e+00  4.2860951e+00
 -4.1285243e+00  5.7168818e+00 -4.7255459e+00  5.7162819e+00
 -4.4859142e+00  3.4060376e+00 -9.6983314e-01  4.0173101e+00
 -2.1686709e+00 -4.9987167e-01 -5.4450698e+00 -7.5719714e-01
  6.8698961e-01  3.9868965e+00 -2.6252069e+00 -9.6862751e-01
 -7.8749225e-02  1.6999681e+00 -2.6670365e+00 -1.1363091e+00
 -1.5744212e-01  6.7904568e-01 -1.6408103e+00 -1.2585565e+00]",children_playing
"[-95.22275    128.6691     -28.225903    19.781599     2.1592546
  20.119764    -7.5583816    6.488509    -6.7200723   24.491241
 -13.971795    10.366934   -14.673024    11.789026    -0.43398476
  13.180817   -13.290815    12.598212    -4.6968637    7.6226397
  -1.2402146    5.479476    -6.4966264   -2.8191118   -9.312573
  -3.6515188   -8.81312      1.8079202   -4.5651064    2.5524893
  -8.553923    -3.5627985    3.6157317    0.9174367    0.32457697
  -0.98339075  -4.6292944   -0.81943214  -5.053864    -1.9511267 ]",jackhammer
"[-3.1683484e+02  1.3341219e+02 -4.6948215e+01  1.5191247e+01
 -9.8982868e+00  3.0729841e+01  1.8558851e+01  1.9392565e+01
 -2.0407701e+01  1.6748135e+01 -1.5299642e+00  7.9129829e+00
 -1.4311700e+01  8.9527208e-01 -1.2737560e+00  9.9131088e+00
 -8.7679901e+00  2.5784271e+00 -8.8635349e+00  8.4675102e+00
 -6.2835560e+00 -5.6811023e+00 -6.3310561e+00  5.3409734e+00
 -2.8975706e+00  3.0034020e+00 -6.1533117e+00  3.9357999e-01
 -2.8875835e+00  5.9832728e-01 -5.5268054e+00 -1.1834900e+00
 -8.1790549e-01  1.8563706e+00 -4.3960915e+00 -8.8424045e-01
 -2.5893035e+00  2.4258561e-01 -1.4582589e+00 -2.5507381e+00]",siren
"[-2.6111749e+02  1.5233952e+02  1.7488924e+01  2.8087605e+01
 -1.3238746e+01  1.4992665e+01 -1.8414066e+01  8.9447975e+00
 -7.5145330e+00  1.7914986e+01 -1.6170269e+01  1.9877532e+00
 -6.1336308e+00  7.3341675e+00 -7.6682248e+00 -2.6930919e-01
 -5.9728656e+00  6.6413898e+00 -5.3110452e+00  2.3260548e+00
 -7.5290375e+00  6.1771684e+00 -6.5042834e+00 -6.0618007e-01
 -6.0067234e+00 -9.0473515e-01 -7.5616465e+00 -5.0572834e+00
 -2.6314459e+00 -1.5482491e+00 -3.8646460e+00 -5.3194714e+00
 -6.7575731e+00  1.2993548e+00 -4.0198388e+00  2.2191256e-01
 -3.8506122e+00  2.3602943e+00 -3.5747397e+00 -1.8921522e+00]",drilling
"[-1.19837204e+02  6.78874893e+01 -7.74421406e+00  5.20387459e+01
 -1.77020988e+01  1.06606150e+01 -7.26608801e+00  3.43678212e+00
 -8.75611591e+00  7.43297291e+00 -9.51494980e+00  1.39851160e+01
 -5.01555634e+00  3.74637675e+00 -7.83578444e+00  9.83665562e+00
 -7.94133997e+00  4.94390774e+00 -3.93315125e+00  6.54762459e+00
 -1.52135909e+00  2.76430368e+00 -3.02675891e+00  4.34249735e+00
 -1.23803341e+00  5.02094364e+00 -2.41021179e-02 -7.40077794e-01
 -9.86311078e-01  2.50173116e+00 -2.94278932e+00  2.24780726e+00
 -3.68240690e+00 -2.28710151e+00 -5.04153776e+00 -2.10818434e+00
 -4.59834528e+00  2.78119874e+00 -1.61510170e+00 -9.17440176e-01]",drilling
"[-376.56894      41.68345      -7.7911057    14.676839      2.393431
    2.3260727    -9.38132       1.9946184    -5.273748      3.1225913
    1.4598161     5.9030185    -0.6613907     3.7086284     2.015539
    6.934512      1.6087629     5.1010065     3.4024131     4.3620973
    3.5224698     3.602827      3.1598535     4.8721623     1.743655
    2.7374444     1.7606858     1.2668998     1.9317033     1.5956573
    1.3903017     2.2101934     1.7966855     2.8177145     2.3727512
    2.5483906     2.158383      1.8768873     1.7119184     0.51448506]",gun_shot
"[-2.5037541e+02  1.0740307e+02 -7.1063530e+01  2.2451674e+01
 -2.6469257e+01  1.0443938e+01 -7.2278247e+00  8.1814032e+00
 -1.9752451e+00  6.3038492e+00 -8.9356947e+00  2.1262978e+01
 -8.5133104e+00  9.7460518e+00 -8.1816578e+00  5.8238926e+00
 -4.7078576e+00  4.1042948e+00 -2.8342693e+00  4.8595681e+00
 -5.7001119e+00  6.8002682e+00 -5.0920186e+00  3.1471992e+00
 -2.1860034e+00  4.3109069e+00  3.5616553e-01  1.0532039e+00
 -4.2750483e+00  2.2307348e+00 -2.3957341e+00  1.2343761e+00
  3.2383913e-01 -2.2250049e-01 -1.2423979e+00  3.5956731e-01
  2.4446013e+00  1.2015297e+00 -3.9900448e+00  4.6113247e-01]",children_playing
